TableName,ColumnName,PandasDataType
LocalDateTable_f4e28a52-4fa8-4057-a405-91ad2a424612,MonthNo,object
LocalDateTable_f4e28a52-4fa8-4057-a405-91ad2a424612,Mês,object
LocalDateTable_f4e28a52-4fa8-4057-a405-91ad2a424612,QuarterNo,object
LocalDateTable_f4e28a52-4fa8-4057-a405-91ad2a424612,Trimestre,object
LocalDateTable_f4e28a52-4fa8-4057-a405-91ad2a424612,Dia,object
LocalDateTable_f4ec4ebb-2e00-4b0c-b6d3-ac8b766cf5aa,Ano,object
LocalDateTable_f4ec4ebb-2e00-4b0c-b6d3-ac8b766cf5aa,MonthNo,object
LocalDateTable_f4ec4ebb-2e00-4b0c-b6d3-ac8b766cf5aa,Mês,object
LocalDateTable_f4ec4ebb-2e00-4b0c-b6d3-ac8b766cf5aa,QuarterNo,object
LocalDateTable_f4ec4ebb-2e00-4b0c-b6d3-ac8b766cf5aa,Trimestre,object
LocalDateTable_f4ec4ebb-2e00-4b0c-b6d3-ac8b766cf5aa,Dia,object
LocalDateTable_f82e8973-544e-46ae-afac-30a248bab827,Ano,object
LocalDateTable_f82e8973-544e-46ae-afac-30a248bab827,MonthNo,object
LocalDateTable_f82e8973-544e-46ae-afac-30a248bab827,Mês,object
LocalDateTable_f82e8973-544e-46ae-afac-30a248bab827,QuarterNo,object
LocalDateTable_f82e8973-544e-46ae-afac-30a248bab827,Trimestre,object
LocalDateTable_f82e8973-544e-46ae-afac-30a248bab827,Dia,object
Mapa,Empresa_mpprj,Int64
Mapa,nummpprj_moa,Int64
Mapa,descr_mpprj,string
Mapa,datasaldo_moa,datetime64[ns]
Mapa,datacad_moa,datetime64[ns]
Mapa,CodProj_Descr,object
Mapa,DiasDiferenca,Int64
Mapa,DataMin,datetime64[ns]
Mapa,Fechamento,Int64
Mapa,Fechamento2,string
Mapa,usrcad_moa,string
Mapa,DataMax,datetime64[ns]
Processos de Pagamento,Empresa_proc,Int64
Processos de Pagamento,Obra_Proc,string
Processos de Pagamento,Num_Proc,Int64
Processos de Pagamento,NumParc_Proc,Int64
Processos de Pagamento,ChqNome_Proc,string
Processos de Pagamento,DocFiscal_Proc,string
Processos de Pagamento,ValLiquidoParc,Float64
Processos de Pagamento,AcrescParc_Proc,Float64
Processos de Pagamento,descParc_Proc,Float64
Processos de Pagamento,ValorParc_Proc,Float64
Processos de Pagamento,DVQ,string
Processos de Pagamento,StatusParc_proc,Int64
Processos de Pagamento,Status,string
Processos de Pagamento,TipoProcPag,Int64
Processos de Pagamento,Empresa_apv,Int64
Processos de Pagamento,NumProc_apv,Int64
Processos de Pagamento,NumParc_apv,Int64
Processos de Pagamento,Obra_apv,string
Processos de Pagamento,TipoProcPagam,string
Processos de Pagamento,Empresa,string
Processos de Pagamento,Obra,string
Processos de Pagamento,Chave,string
Processos de Pagamento,DataCadastro,datetime64[ns]
Processos de Pagamento,DataDocFiscal,datetime64[ns]
Processos de Pagamento,DataAprovData,datetime64[ns]
Processos de Pagamento,DataConfValor,datetime64[ns]
Processos de Pagamento,DataConfQuantidade,datetime64[ns]
Processos de Pagamento,DataConfirmacaoPgto,datetime64[ns]
Processos de Pagamento,DataVencimento,datetime64[ns]
Processos de Pagamento,DataPagamento,datetime64[ns]
Processos de Pagamento,UsrConfVl_Proc,string
Processos de Pagamento,UsrConfQdade_Proc,string
Processos de Pagamento,QuemConferiuQtd,string
Processos de Pagamento,Quem_apv,string
Processos de Pagamento,NomeAprovou,string
Processos de Pagamento,User_Proc,string
Processos de Pagamento,UsrConfDt_Proc,string
Processos de Pagamento,QuemConferiuData,string
Processos de Pagamento,QuemConferiuVl,string
Processos de Pagamento,UserPagamento,string
Saldos Gerenciais,Empresa_sdcc,Int64
Saldos Gerenciais,Nome_banco,string
Saldos Gerenciais,Banco_sdcc,Int64
Saldos Gerenciais,Conta_sdcc,string
Saldos Gerenciais,Descri_banco,string
Saldos Gerenciais,Tipo_banco,Int64
Saldos Gerenciais,Data_sdcc,datetime64[ns]
Saldos Gerenciais,Saldo_sdcc,Float64
Saldos Gerenciais,Calculado_sdcc,Int64
Status Fechamento Contábil,Status,object
Status Fechamento Financeiro,TIPO,object
Teste,Saldo_Atual,object
Usuários,Login_usr,string
Usuários,Nome_usr,string
Usuários,GRUPO,string
Usuários,GrupoEmail,string
dCalendário,DATA,datetime64[ns]
dCalendário,ANO,Int64
dCalendário,MES,Int64
dCalendário,DT REFERENCIA,datetime64[ns]
dCalendário,TRIMESTRE,Int64
dCalendário,SEMANA DO ANO,Int64
dCalendário,SEMANA DO MES,Int64
dCalendário,DIA DO MES,Int64
dCalendário,DIA DA SEMANA,Int64
dCalendário,DIA DO ANO,Int64
dCalendário,NOME DO DIA,string
dCalendário,NOME MES,string
dCalendário,WEEK OF YEAR,string
dCalendário,NOME TRIMESTRE,string
dCalendário,NOME MES ABREV,string
dCalendário,NOME MES/ANO ABREV,string
dCalendário,MES/ANO,string
dCalendário,NOME DO DIA ABREV,string
dCalendário,SEMESTRE,Float64
dCalendário,DIA ÚTIL,Float64
dCalendário,NOME SEMESTRE,string
dCalendário,NAME QUARTER,string
dCalendário,MONTH NAME,string
dCalendário,MONTH NAME ABREV,string
dCalendário,ANO (YY),string
dCalendário,MONTH/YEAR,string
dCalendário,HOJE,Int64
dCalendário,MES ATUAL,Int64
dCalendário,SEMANA ATUAL,Int64
dCalendário,DIA D,Int64
dCalendário,DIA D-1,Int64
dCalendário,DT ATUALIZAÇÃO,datetime64[ns]
dCalendário,TRIMESTRE / ANO,string
